aspect_ratio,extent,solidity,equi_diameter,angle,defect_height/area,defect_rel_position,circleness,hull_circleness
1.1304347826086956,0.01839464882943144,0.08979591836734693,3.742410318509555,131.95693969726562,0,0,0.14392931127909453,1.76723741777416
1.6666666666666667,0.06666666666666667,0.3076923076923077,2.256758334191025,63.337589263916016,66.5,1.35902321063615,0.180651049731462,0.6194520087495202
0.6666666666666666,0.08333333333333333,0.21052631578947367,1.5957691216057308,31.803863525390625,157.0,1.1663726242779817,0.12132034462835763,0.7239519661625724
0.967741935483871,0.7333333333333333,0.9869753979739508,29.467768315727287,152.2524871826172,0.1935483870967742,1.2012954511954206,7.037334902313975,7.331105736895724
0.9375,0.7395833333333334,0.977961432506887,30.066594033278285,158.2582244873047,0.21690140845070421,1.0620840082560308,7.094093436680164,7.518903644373677
0.36893203883495146,0.011241696474195196,0.016087751371115174,7.48482063701911,172.74342346191406,0,0,0.06827002314481836,11.554618087286178
1.3493975903614457,0.006185456110154905,0.015125608312508221,8.556358677747903,123.74848175048828,0,0,0.1107288859703264,13.21252833103444
0.9166666666666666,0.4640151515151515,0.8730512249443207,35.32385530828224,52.764461517333984,0.39591836734693875,0.7340698179552337,6.397035613174138,7.807051348749782
0.8979591836734694,0.4712430426716141,0.8758620689655172,35.96680938658481,56.26325225830078,0.31791338582677164,1.3810486760613672,6.382071579495675,7.925878164771945
0.5151515151515151,0.004456327985739751,0.008992805755395683,1.7841241161527712,0.0,0,0,0.02458247059598977,3.4331175790817374
0.5309734513274337,0.010398230088495575,0.015826692109103153,9.474354220939228,24.421031951904297,0,0,0.11535738588116314,15.688757411934665
0.5,0.018991964937910884,0.04176706827309237,8.136857890256438,21.941879272460938,61.5,1.2333661759708237,0.2115339928648279,7.027499726269917
0.6271186440677966,0.0075584058634906096,0.014751899865891819,4.583497844237541,173.5088653564453,0,0,0.05223750571980685,7.428626019725538
0.9090909090909091,0.7217171717171718,0.9780971937029432,30.161724995650925,13.765376091003418,0.21273617914625612,1.2070116110568863,7.063464452854157,7.551107159050951
0.8823529411764706,0.7245098039215686,0.9660130718954248,30.67448489476694,7.6630144119262695,0.2571041948579161,1.124154264567186,6.988832987751907,7.6905809178188465
0.625,0.023828125,0.036450552733791455,8.812923024107548,25.844608306884766,0,0,0.168606617145088,10.04989164291537
0.3191489361702128,0.42127659574468085,0.7182587666263603,19.44613444328572,7.904029846191406,1.2592592592592593,0.9155861901914534,2.6729618286145573,3.917805714430804
0.8490566037735849,0.13270440251572327,0.24980268350434096,20.074369626682653,179.0498504638672,4.638230647709321,2.4444570717256844,1.6041848626852127,8.458269230575326
1.34375,0.017805232558139535,0.13424657534246576,5.585191925620057,55.32953643798828,15.755102040816327,1.3167039433709917,0.21532452403741406,1.718481846233939
1.28125,0.01676829268292683,0.11578947368421053,5.292567428401227,54.498809814453125,24.363636363636363,1.2823067962331918,0.19724024323336495,1.830466486801674
0.20512820512820512,0.004095441595441595,0.009551495016611296,3.826519928662906,176.31497192382812,0,0,0.0441272108684662,5.015709315903013
0.17543859649122806,0.0030701754385964912,0.007045797684952189,2.985410660720923,162.69400024414062,0,0,0.02827836041787121,4.294733682130641
1.5617021276595744,3.4784625195663514e-05,3.5029132561913994e-05,1.9544100476116797,90.0,19968.0,0.005494505494500498,0.0018023589837843842,71.43891324704663
0.27586206896551724,0.05818965517241379,0.1323529411764706,4.145929793656026,13.142738342285156,75.77777777777777,2.2520255748929645,0.15166461587588817,1.720338489586955
1.3428571428571427,0.008738601823708206,0.020182520182520182,8.556358677747903,119.56682586669922,0,0,0.12975459674867276,11.752978554594971
1.3013698630136987,0.008940158615717375,0.041018855441614294,8.884866446580956,136.0330352783203,28.629032258064516,0.6207180691724244,0.22105343067288302,6.311494993472538
0.43333333333333335,0.011680911680911682,0.03374485596707819,7.225151993843567,12.293367385864258,0,0,0.1756480258963198,6.113447455956022
1.0140845070422535,0.0013693270735524257,0.004112808460634548,2.985410660720923,83.33141326904297,0,0,0.027414632511436617,7.904003570529349
0.5045045045045045,0.00563063063063063,0.112,6.6755811781245455,153.33409118652344,0,0,0.13179522571272706,1.268143394875123
0.92,0.025217391304347827,0.042028985507246375,4.296739856991561,151.3129425048828,0,0,0.09712219347107641,4.718775673213976
3.015151515151515,0.00236028627988427,0.005221932114882507,6.282549314314218,79.51243591308594,0,0,0.05526236220192183,13.570951631543451
0.48314606741573035,0.011758557616932322,0.05379557680812911,7.569397566060481,0.0,0,0,0.2039956614425222,4.261455788520845
0.765625,0.011479591836734694,0.08035714285714286,6.770275002573076,146.87413024902344,23.5,0.945020233806576,0.20458554618696861,2.784394575489443
0.2952755905511811,0.0025196850393700786,0.00999687597625742,7.817640190446719,168.0002899169922,0,0,0.08059264142565901,9.003229075768637
0.8571428571428571,0.05291005291005291,0.0784313725490196,5.046265044040321,147.37069702148438,0,0,0.13886537318179398,4.273719623966864
0.9333333333333333,0.020833333333333332,0.030541012216404886,4.720348719413148,157.63839721679688,0,0,0.12171225247520083,6.54140802091464
0.12295081967213115,0.003825136612021858,0.007183170856849667,2.985410660720923,0.0,0,0,0.02627947922974298,3.946319229259899
1.3636363636363635,0.5363636363636364,0.9267015706806283,10.61516366850092,71.318115234375,1.8192090395480225,0.7902429103038338,2.210199726407956,2.5781899690025196
1.4166666666666667,0.49264705882352944,0.8893805309734514,11.311965976163641,73.6836166381836,1.7512437810945274,1.1131208937278863,2.2398010213255475,2.7601468922394217
0.8064516129032258,0.026451612903225806,0.0389363722697056,5.108953969950291,174.97434997558594,0,0,0.14841640730868924,6.243412301986236
0.42857142857142855,0.015238095238095238,0.07079646017699115,3.1915382432114616,35.43958282470703,0,0,0.09437350808124706,1.5049236507802044
0.23076923076923078,0.011396011396011397,0.05263157894736842,2.256758334191025,12.430768966674805,0,0,0.04745843991732217,0.9642663633354847
0.4,0.007142857142857143,0.06666666666666667,2.111004122822376,19.48519515991211,0,0,0.043463730821299736,0.7070574185436559
0.22549019607843138,0.004635549872122762,0.006580937972768533,7.442171739215616,178.59661865234375,0,0,0.07886917996889889,15.17386458504754
0.5909090909090909,0.050699300699300696,0.08895705521472393,4.296739856991561,160.89378356933594,0,0,0.14103524245126522,3.0957303616870724
0.5961538461538461,0.0041356492969396195,0.012445550715619166,8.740387444736633,150.56797790527344,0,0,0.12442575156146708,12.815561740353376
0.5494505494505495,0.0059340659340659345,0.02030075187969925,5.863230142835039,166.5880126953125,0,0,0.11523261864735224,6.2342150684496485
0.7027027027027027,0.005717255717255718,0.012514220705346985,2.6462837142006137,127.21792602539062,280.1818181818182,4.200423000680634,0.04471101509079461,4.477137673232565
1.4035087719298245,0.003125,0.006425793360013528,8.51907589177983,40.43867111206055,0,0,0.11034569553314932,21.130916094595243
1.4404761904761905,0.006198347107438017,0.029688972667295005,8.95623198216277,58.26089859008789,0,0,0.1936652385442047,7.053333190570438
4.916666666666667,0.009180790960451978,0.012987012987012988,2.876813695875796,86.71923828125,0,0,0.025725351337491827,3.9802465248044485
0.6029411764705882,0.003706360593017695,0.007343071456770628,10.881694613449236,26.71720314025879,0,0,0.08516450948846566,24.9668003144668
1.125,0.025935374149659865,0.10032894736842106,10.793582275744573,131.42909240722656,0,0,0.2624784349077348,5.3297986314843975
0.868421052631579,0.02113237639553429,0.16825396825396827,5.808687281605183,147.04624938964844,10.79245283018868,1.5777915639674351,0.24777165041468305,1.5717527857495492
0.7948717948717948,0.02357320099255583,0.3131868131868132,6.023896332520351,142.29908752441406,6.526315789473684,2.7554185990373075,0.277750241857887,0.9314696941775977
0.9495798319327731,0.0035695694206886296,0.006374501992031873,7.817640190446719,0.0,0,0,0.0902955133298428,21.084608853631327
0.4230769230769231,0.0016055373198230341,0.002054044184772686,5.352372348458314,164.33900451660156,0,0,0.037619731027799114,23.742528833672882
1.4912280701754386,0.006707946336429308,0.012670565302144249,6.432750982580687,0.0,0,0,0.10483629496652865,11.941159215994755
1.1666666666666667,0.03273809523809524,0.4888888888888889,5.292567428401227,130.8843994140625,10.090909090909092,0.25921837874697595,0.30114782731543294,0.6295597663849791
1.1363636363636365,0.021363636363636362,0.1394658753709199,7.735777827895049,131.8181610107422,8.063829787234043,1.214280767801448,0.2516934927261093,2.528267717287243
1.565217391304348,0.02355072463768116,0.24074074074074073,4.982787485166879,122.04070281982422,0,0,0.21956694562374263,0.9752453823225831
1.25,0.029861111111111113,0.22994652406417113,5.232078956954491,126.462646484375,10.976744186046512,1.4078489543573458,0.26605228917955615,1.2473144460075514
2.142857142857143,0.01130952380952381,0.09743589743589744,4.918490759365935,113.65550994873047,0,0,0.13192210452270428,1.485900382791777
4.4,0.00909090909090909,0.028070175438596492,2.256758334191025,103.79322814941406,0,0,0.040639500685449984,1.6091773720077556
3.6666666666666665,0.022727272727272728,0.1276595744680851,1.9544100476116797,104.09272766113281,0,0,0.06501649685657791,0.5412103908970705
2.7222222222222223,0.008503401360544218,0.02100840336134454,3.0901936161855166,111.05559539794922,0,0,0.061657547637962405,3.3684378444042613
0.26595744680851063,0.0019385342789598108,0.00439277870038035,7.225151993843567,30.044553756713867,0,0,0.06101282219284708,15.373712052540426
1.2459016393442623,0.007226056945642796,0.02539802880970432,6.530966601401967,54.286922454833984,0,0,0.12407079296276036,6.476268849628261
1.3448275862068966,0.012046861184792219,0.028071079062580478,8.33015937350939,61.19652557373047,68.07339449541284,1.4231262870116912,0.14881255663807805,9.637837701766122
1.3214285714285714,0.015926640926640926,0.10543130990415335,4.583497844237541,56.29096603393555,0,0,0.16559679558717352,1.7019679418768843
1.875,0.03333333333333333,0.2857142857142857,2.256758334191025,118.28225708007812,42.75,2.2183175670654576,0.11834673329306102,0.44145334875431214
0.9923076923076923,0.005396541443053071,0.013587568500863298,10.734438914006276,49.63946533203125,0,0,0.10868159215784988,17.23147167601744
1.5393939393939393,0.0034955857790503458,0.02019575406672181,13.657583728599336,0.0,18.368600682593858,2.145333332086501,0.21158627617972442,11.959677837648472
1.8296296296296297,0.003043934622881991,0.024765157984628524,11.368105109938904,123.42377471923828,0,0,0.16783334608527287,7.233119341764521
1.5833333333333333,0.008223684210526315,0.013345195729537367,3.0901936161855166,108.46321868896484,0,0,0.05033145186839836,5.73624920595423
38.65,0.0004851228978007762,0.0010178462373617427,3.0901936161855166,0.0,0,0,0.004710685728866353,4.751107272237299
11.166666666666666,0.0037313432835820895,0.01276595744680851,1.381976597885342,86.43961334228516,0,0,0.010748346539656763,0.8726741755651728
0.9444444444444444,0.003676470588235294,0.01060070671378092,2.393653682408596,62.68217086791992,0,0,0.03668407083017978,4.064706371845561
0.7058823529411765,0.011274509803921568,0.1969178082191781,8.556358677747903,36.646907806396484,4.8,2.6335636821828134,0.2644128161555229,1.419681687779502
3.202127659574468,0.0012016681982045664,0.0015742927258415521,6.579524642479541,85.01268768310547,0,0,0.04009088104466585,30.716166633424304
0.19298245614035087,0.0007974481658692185,0.004282655246252677,1.5957691216057308,8.323296546936035,0,0,0.008189156555302867,2.0254683314964494
0.20168067226890757,0.0010504201680672268,0.0032485110990795887,1.9544100476116797,7.41947078704834,0,0,0.010967353319130358,3.713401470540883
1.5568862275449102,0.003051589129433441,0.004176385299123747,12.988619621707652,81.88436889648438,0,0,0.09165685391997898,46.10257849617728
1.0,0.5590277777777778,0.9757575757575757,10.124020118074668,40.4776725769043,1.4161490683229814,1.0830884133584995,2.3647516187655446,2.4753182329775734
1.0,0.6354166666666666,0.9581151832460733,10.793582275744573,37.44398498535156,1.7704918032786885,1.0833660155033344,2.5147880533752796,2.699491549274783
0.6470588235294118,0.013368983957219251,0.20833333333333334,7.136496464611085,32.488502502441406,7.975,5.450006910153247,0.23306985757481224,1.204995199041865
1.528301886792453,0.008851618914511996,0.013642075031412673,6.955796338302048,2.69755482673645,0,0,0.13394165186609944,12.95075965864578
0.2807017543859649,0.0027412280701754384,0.01443001443001443,3.5682482323055424,13.979692459106445,0,0,0.03973279861927524,2.9293705602566638
1.0,0.1171875,0.18292682926829268,3.0901936161855166,58.63502883911133,87.86666666666666,0.30561479785752504,0.18198051694253645,1.7366709731377417
3.090909090909091,0.3044414735591206,0.48014525008785286,72.24270824013612,139.9044647216797,0.13271529641375945,2.0151353527279725,8.347525584613294,19.00775062063961
3.378787878787879,0.28702948770213343,0.41878562577447337,73.34030581292728,98.8485336303711,0.39010533790981183,1.4535675117230358,7.089112846396786,20.325068175464633
1.4666666666666666,0.03484848484848485,0.22330097087378642,3.826519928662906,57.80560302734375,25.391304347826086,0.9525439526615406,0.19764963465547172,1.0063773940759164
1.2985074626865671,0.0028306742151312406,0.004189811141088716,9.166995688475081,137.65516662597656,0,0,0.0721686952172983,31.821043728452622
0.7641509433962265,0.000815280689494526,0.0016226240148354196,2.985410660720923,0.0,0,0,0.018725420807927006,14.586823046504545
3.1666666666666665,0.009259259259259259,0.02642559109874826,3.477898169151024,0.0,0,0,0.07205670014918641,2.93489582926311
1.9407407407407407,0.0014136273678258412,0.002763576067431256,7.978845608028654,83.09227752685547,0,0,0.060485697940563986,29.45707844233572
0.92,0.011594202898550725,0.17857142857142858,8.740387444736633,140.21705627441406,0,0,0.2870547866153522,1.661582882828074
0.23036649214659685,0.0038672060923369824,0.0077454718779790275,6.432750982580687,3.2669832706451416,0,0,0.05264685304981798,10.353849995521752
3.411764705882353,0.002704530087897228,0.0107095046854083,5.527906391541368,105.89961242675781,0,0,0.03100717984519535,6.138088570649941
0.30413223140495865,0.00186399568810636,0.0023456797101531193,16.25414425715935,5.337656497955322,0,0,0.12463920304066176,63.66713766508879
0.6502242152466368,0.0012747409927323333,0.002296761027151929,28.97760307121415,5.06207799911499,0,0,0.2133167754634491,132.42388134636488
0.7281879194630873,2.4914346196008895e-05,4.9295834501984586e-05,4.296739856991561,0.0,0,0,0.004739941114694419,114.96172950634119
0.8333333333333334,0.4166666666666667,0.9615384615384616,3.989422804014327,169.3980255126953,9.12,1.4991178728339452,0.8993132634941051,0.9474286947466712
2.543859649122807,0.010223835450695705,0.015349682107175295,10.37249929043725,89.9968490600586,68.41420118343196,8.263152835139502,0.06409456241117915,16.1066034708475
1.08,0.005,0.014430785676109033,4.145929793656026,28.80272674560547,0,0,0.07202358580294489,6.0702983421312355
0.6666666666666666,0.4722222222222222,0.9272727272727272,5.698035485213008,165.96336364746094,5.098039215686274,0.9447451853989138,1.2302246309347744,1.3668199279763524
0.8181818181818182,0.3484848484848485,0.7582417582417582,6.627726932618989,161.11962890625,7.536231884057971,1.929122539778627,1.1053014943648265,1.707171157935987
0.7777777777777778,0.5,0.9130434782608695,6.333012368467128,165.97023010253906,5.111111111111111,0.7918922223825187,1.3372191126542323,1.559696012119419
1.25,0.525,0.8936170212765957,7.312732791431452,91.15345764160156,8.976190476190476,1.5000882363229755,1.2426406995771406,1.8513902543968799
2.6,0.07264957264957266,0.14731369150779897,7.356132180109627,0.0,0,0,0.39535812780922114,3.299165654884742
0.6504854368932039,0.01173742935806405,0.023259152907394113,10.155412503859614,0.0,62.407407407407405,1.4486576992010842,0.14402143000757606,12.98495015492508
0.2827586206896552,0.001345668629100084,0.005801305293691081,3.1915382432114616,0.0,0,0,0.022461403690114106,4.4450330159049525
0.38461538461538464,0.018803418803418803,0.05045871559633028,3.742410318509555,17.511926651000977,0,0,0.09304261522475754,2.6368332283649036
0.9565217391304348,0.029644268774703556,0.2222222222222222,4.370193722368317,44.57380676269531,18.2,0.6426056347107603,0.2241760832622912,1.1049549362432922
0.6363636363636364,0.461038961038961,0.8987341772151899,6.723094811029982,165.21104431152344,4.591549295774648,1.197466707993946,1.389087310996954,1.6028350835298344
0.308411214953271,0.004814500141602946,0.02750809061488673,4.652426491681278,165.2523956298828,0,0,0.04233452606441712,2.7641245038397444
0.30275229357798167,0.016402557686961357,0.07717462393721386,8.667244841319219,165.80540466308594,0,0,0.1494673406582601,3.373847609762854
0.43037974683544306,0.004839910647803425,0.010058027079303675,4.068428945128219,0.0,0,0,0.05032738818146687,7.072454660748777
0.8,0.4375,0.9090909090909091,6.6755811781245455,158.84133911132812,4.428571428571429,0.8978470143066739,1.4016504457524972,1.5976947624884177
0.7413793103448276,0.003107457898957498,0.004751686082158185,6.282549314314218,167.0894775390625,0,0,0.04565243617415114,19.87624717590762
0.7142857142857143,0.4857142857142857,0.9714285714285714,4.652426491681278,161.1632843017578,6.705882352941177,0.6670589538830536,1.0312229293410398,1.073149835794536
0.391304347826087,0.12318840579710146,0.26153846153846155,5.698035485213008,166.74253845214844,17.686274509803923,1.273590594064691,0.3766701760472018,1.989641076135673
0.64,0.03,0.053811659192825115,3.9088200952233594,158.19961547851562,120.0,0.8857703798507227,0.07847666980902972,3.522680149568845
2.1166666666666667,0.010498687664041995,0.01868722261153936,10.092530088080641,87.38835906982422,96.9,2.0897831912588014,0.10961708053063228,14.279464889986503
0.30303030303030304,0.010606060606060607,0.04666666666666667,2.111004122822376,164.40428161621094,0,0,0.04803070195460629,1.1052549803829002
0.46511627906976744,0.009738372093023256,0.05377207062600321,6.530966601401967,0.0,30.47761194029851,0.5387722202280096,0.13814864725130205,3.2929807715324007
0.5384615384615384,0.006279434850863423,0.023450586264656615,5.970821321441846,21.291744232177734,0,0,0.11967575898024754,5.662182501184778
1.5,0.1388888888888889,0.29411764705882354,3.0901936161855166,43.08639144897461,52.666666666666664,3.9970263924411316,0.26422614717839926,1.210052403972013
0.6666666666666666,0.05555555555555555,0.15384615384615385,1.9544100476116797,0.0,101.33333333333333,2.124838108599779,0.12867965750907248,0.9717890826947089
0.5569620253164557,0.0034522439585730723,0.00736422215403498,3.9088200952233594,31.073118209838867,0,0,0.04690736337838506,8.26492976505239
4.111111111111111,0.013513513513513514,0.022556390977443608,2.393653682408596,70.4250717163086,0,0,0.049443924721549376,2.5852521075107235
1.064516129032258,0.025904203323558164,0.04902867715078631,5.808687281605183,38.015228271484375,0,0,0.13029814143737434,5.339773713540773
5.166666666666667,0.021505376344086023,0.06779661016949153,2.256758334191025,82.9256362915039,0,0,0.06079120710372181,0.9665850919217723
0.6,0.02857142857142857,0.057065217391304345,5.170882945826411,158.76312255859375,55.476190476190474,2.2956595592344216,0.16211321025085065,4.254786354564183
0.9210526315789473,0.027819548872180452,0.06548672566371681,6.863662517577698,126.87093353271484,25.486486486486488,4.171323302160011,0.2176912243649649,5.298754854128793
1.5666666666666667,0.01702127659574468,0.08775137111517367,5.527906391541368,119.43540954589844,0,0,0.15094819270312648,2.4431612818191217
1.3846153846153846,0.009971509971509971,0.0297029702970297,5.170882945826411,127.32476043701172,53.095238095238095,1.014277255496189,0.12585943090654442,5.036953245710773
1.542857142857143,0.013492063492063493,0.19318181818181818,5.698035485213008,122.18196868896484,10.745098039215685,1.5162730478959046,0.18923609218164633,1.0406015686415453
0.6212121212121212,0.013488543976348855,0.046027742749054225,6.817128675830715,0.0,0,0,0.20714138276689273,5.0995800560846885
1.9523809523809523,0.011469221835075493,0.0417989417989418,7.091753098990329,0.0,0,0,0.19362067399217212,5.119985185228052
1.5294117647058822,0.048642533936651584,0.12044817927170869,5.232078956954491,119.65369415283203,48.18604651162791,0.8396826564371112,0.19317774661412018,2.9243254466538744
2.0,0.011966701352757543,0.04811715481171548,5.4115163798060095,17.98040008544922,0,0,0.15163378210815817,3.4325035333772687
0.63,0.00873015873015873,0.13301088270858524,8.368283871884005,32.46200180053711,7.3090909090909095,1.3204891296896386,0.22056245301794716,1.7659033904085772
1.1014492753623188,0.005816170861937453,0.03299080584099513,6.231677632421503,131.94287109375,47.63934426229508,0.9257601945787397,0.1286721242788988,4.459850067519911
0.4782608695652174,0.006546442687747036,0.010001887148518589,5.808687281605183,1.6224584579467773,0,0,0.08557662652595657,12.325764239753727
0.48717948717948717,0.024291497975708502,0.04878048780487805,4.787307364817192,125.94448852539062,0,0,0.16208356951006184,4.091085859419043
0.27979274611398963,0.002542698138553061,0.012848484848484849,5.808687281605183,153.50743103027344,0,0,0.060509430236484994,5.118723372940595
1.1428571428571428,0.4642857142857143,0.9454545454545454,5.753627391751592,59.064212799072266,4.384615384615385,1.2217648998503146,1.2908263948828345,1.402510324289207
2.0,0.336734693877551,0.6947368421052632,6.4820448144285745,82.02641296386719,8.181818181818182,1.0112164425288392,0.8926020543359348,1.561613585058971
76.0,0.0028782894736842104,0.005967604433077579,2.111004122822376,89.93336486816406,0,0,0.005471119084192191,0.9667606553565762
0.9565217391304348,0.008893280632411068,0.023166023166023165,4.787307364817192,9.512657165527344,0,0,0.11365966167046676,5.854901300718747
2.9696969696969697,0.008812615955473098,0.016613232293791896,6.023896332520351,105.79736328125,0,0,0.11235335177888911,7.944329563556893
1.5576923076923077,0.008784425451092117,0.014991896272285251,6.863662517577698,73.8861083984375,0,0,0.11442267558365568,12.500607506333393
0.9751552795031055,0.003718795743165724,0.024192510616394287,10.940041919714261,0.0,0,0,0.18903245223825285,8.513768604394631
0.8102189781021898,0.007167751693299139,0.04403150878610382,11.780624362746345,41.79594802856445,0,0,0.23312845891740122,6.919698569413472
0.8333333333333334,0.0017344127733738123,0.01620656142470647,19.819041337834626,42.23760986328125,7.714748784440843,0.658652886541713,0.23353156868415062,15.796611042265566
1.1557788944723617,0.0014529167577015513,0.002595121951219512,9.201653640780462,4.749868392944336,0,0,0.07461414929345567,38.338939631712684
1.0666666666666667,0.002138888888888889,0.00976207581456282,12.126795430653198,29.529687881469727,0,0,0.14791576166497503,17.263016043901924
2.526315789473684,0.01425438596491228,0.03182374541003672,4.068428945128219,75.32134246826172,0,0,0.06295104836458745,3.943774993596214
0.9267241379310345,0.003718925421010425,0.037880334898917706,15.368341990871127,0.0,0,0,0.2392983676593246,7.704960164164759
3.0869565217391304,0.011635027556644213,0.0296875,4.918490759365935,74.96128845214844,0,0,0.0656348797019357,4.164455841873016
0.7596153846153846,0.014666504381694255,0.047273440564927424,12.386499309352384,144.55274963378906,0,0,0.2159187501885807,9.533465029967845
0.6071428571428571,0.004989495798319327,0.01902854281422133,6.955796338302048,25.010404586791992,0,0,0.11929650786896638,7.3594952904175175
0.959866220735786,0.0021675037581718386,0.011727246934207623,15.389040103942165,142.9733428955078,0,0,0.19919280317184845,18.728323285129417
0.7205882352941176,0.01845738295318127,0.06883044208170118,8.848967849484623,143.74436950683594,0,0,0.18541499725060576,5.293596942912644
1.0260869565217392,0.0017890772128060263,0.006514706540049792,16.679413674486074,41.92378616333008,0,0,0.19122981675741157,32.99223288194889
0.45384615384615384,0.004106910039113429,0.03293256664924203,6.333012368467128,21.64305877685547,0,0,0.1014053308022708,3.365849134489123
0.2027491408934708,0.004106237987069719,0.008931965032307108,9.474354220939228,7.860410690307617,0,0,0.10230953274394386,13.003664553153731
2.5106382978723403,0.00567976920302921,0.018202831551574688,6.333012368467128,72.68084716796875,0,0,0.10848964683408463,6.66277290477544
2.6379310344827585,0.004056795131845842,0.018094998743402865,6.770275002573076,62.26844024658203,0,0,0.10008183786949679,6.018933542889433
1.0416666666666667,0.0375,0.06706408345752608,5.352372348458314,40.10256576538086,0,0,0.15470446080385672,4.453301215893975
0.3132075471698113,0.0029552170947942714,0.006390090444357058,9.09728368293446,14.735762596130371,0,0,0.08729720599521133,17.822875201143603
0.6576319543509273,0.00016323133051327358,0.00016771888407326373,16.39065416446578,2.5536398887634277,0,0,0.02239911102484952,279.4525624538421
0.08085106382978724,2.4884907303720294e-05,4.8941936510072865e-05,2.256758334191025,136.3733367919922,0,0,0.0012481056143029546,27.85874293868151
5.319767441860465,0.0007275384419875461,0.001696949936271749,12.074184356393443,81.91390228271484,0,0,0.056410848280285524,35.9217445681496
0.2846288720046756,6.000549650347972e-07,1.2001805071482751e-06,0.7978845608028654,135.78262329101562,0,0,0.00010886453115400932,104.91831758156628
1.5742971887550201,0.001224284894680764,0.004464619293133079,12.334995970645954,52.38016128540039,0,0,0.11129710713151154,27.64670474385394
1.9191919191919191,0.0007885876306928938,0.0014738840986122305,13.037541149394091,109.63662719726562,0,0,0.06627466625131276,64.59375328997768
0.5881057268722467,8.249599894405122e-06,1.6454946356874876e-05,1.1283791670955126,135.45887756347656,0,0,0.0006796806394529958,48.94327980922962
0.6733001658374793,0.00041459369817578774,0.0008265808868439269,11.368105109938904,156.44857788085938,0,0,0.03610989196238131,71.02381328980667
34.111111111111114,0.00014074878352837093,0.00014640063579704688,2.111004122822376,90.000244140625,0,0,0.0009274720846299348,12.66780922688515
1.5625,0.015,0.022944550669216062,2.763953195770684,73.79776000976562,0,0,0.055162496214182545,3.9752772667291665
32.625,0.0014367816091954023,0.004897959183673469,1.9544100476116797,88.82212829589844,0,0,0.005669869599139106,1.1756860488956127
1.25,0.019,0.027941176470588237,3.477898169151024,64.5985107421875,0,0,0.0737513610392818,4.8458749595943
1.1111111111111112,0.03333333333333333,0.09375,1.9544100476116797,173.03929138183594,115.66666666666667,1.3497671224514904,0.09686617748917756,1.230088982570837
1.1818181818181819,0.026223776223776224,0.03994673768308921,4.370193722368317,37.95386505126953,0,0,0.1366865714977195,5.064645514337342
1.5714285714285714,0.045454545454545456,0.11666666666666667,2.111004122822376,146.01922607421875,0,0,0.11841787392241868,1.213302050948484
3.625,0.011988146551724138,0.02312288906209405,7.527227892173502,0.0,24.741573033707866,2.4632007578593154,0.15652952664613687,7.757875541876136
0.4,0.04,0.07042253521126761,3.5682482323055424,176.53579711914062,55.0,0.7935688479164402,0.13498326018327653,2.5217725239638313
